CSI_rMediumCoping,IndicatorTypeID,CSI_id,CSI_csHighCoping,ADM5_ID,LivelihoodZoneName,ADM4_ID,CSI_rDataSource,CSI_csLowCoping,MethodologyCs,csMethodologyID,CSI_rHighCoping,ADM0_ID,CSI_rMediumHighThreshold,CSI_csNoCoping,CSI_rLowCoping,CSI_rLowMediumThreshold,rMethodologyID,CSI_rMonth,CSI_rMean,CSI_rNoCoping,TargetGroupCs,ADM3_ID,CSI_csDataSource,ADM2_ID,TargetGroupR,CSI_csLowMediumThreshold,Lz_ID,MethodologyR,CSI_csMediumCoping,mr_id,CSI_csMean,CSI_rYear,fdc,CSI_csMediumHighThreshold,rTargetGroupID,CSI_csYear,csTargetGroupID,ADM1_ID,CSI_csMonth
10.8461723778201,2,1110,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,11.2422315365153,152,11,,19.8981452788776,5,9,3,3.30044628580855,58.013450806787,,0,,42173,5,,,"7 Days",,2070,,2011,,,5,,,1889,
9.74625966343421,2,1111,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,8.91344163865708,152,11,,19.6378073649215,5,9,3,2.9671471990245,61.7024913329872,,0,,19320,5,,,"7 Days",,2070,,2011,,,5,,,1889,
17.1756042571327,2,1113,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,13.4182245632248,152,11,,24.6669024097682,5,9,3,4.88800535487882,44.7392687698744,,0,,42174,5,,,"7 Days",,2070,,2011,,,5,,,1890,
5.71387070728604,2,1114,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,14.6844986207617,152,11,,13.2793806115764,5,9,3,3.44429293370099,66.3222500603758,,0,,19321,5,,,"7 Days",,2070,,2011,,,5,,,1890,
36.175759965656,2,1115,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,29.0109709306228,152,11,,13.2827499121079,5,9,3,9.83363151416549,21.5305191916133,,0,,19322,5,,,"7 Days",,2070,,2011,,,5,,,1890,
8.33784319902274,2,1116,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,11.0882286114333,152,11,,10.2840471133163,5,9,3,3.18210969740603,70.2898810762277,,0,,19323,5,,,"7 Days",,2070,,2011,,,5,,,1890,
5.96258633727402,2,1117,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,5.04019359593683,152,11,,19.4774036318853,5,9,3,2.43585849307605,69.5198164349038,,0,,42175,5,,,"7 Days",,2070,,2011,,,5,,,1890,
4.60522897208032,2,1118,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,5.55589434001518,152,11,,18.7091857577576,5,9,3,1.93899417673087,71.1296909301469,,0,,19325,5,,,"7 Days",,2070,,2011,,,5,,,1890,
17.829886372792,2,1119,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,12.0413670944613,152,11,,19.5560723145858,5,9,3,4.19632050259112,50.5726742181609,,0,,42176,5,,,"7 Days",,2070,,2011,,,5,,,1890,
29.5700965018655,2,1120,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,25.8310547520476,152,11,,9.00746687327766,5,9,3,7.53437672445578,35.5913818728093,,0,,65271,5,,,"7 Days",,2070,,2011,,,5,,,1890,
36.2207076991206,2,1121,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,23.3417970885862,152,11,,8.6514910575799,5,9,3,7.50389088470473,31.7860041547133,,0,,65270,5,,,"7 Days",,2070,,2011,,,5,,,1890,
36.9352382649907,2,1122,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,28.5979518677297,152,11,,15.4917966324162,5,9,3,9.60777555987038,18.9750132348635,,0,,19328,5,,,"7 Days",,2070,,2011,,,5,,,1890,
17.920351012765,2,1123,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,9.94494766322339,152,11,,15.6021461045229,5,9,3,3.81489825861439,56.5325552194887,,0,,42177,5,,,"7 Days",,2070,,2011,,,5,,,1890,
12.6940211820328,2,1124,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,27.4622267430038,152,11,,17.0533324603952,5,9,3,6.79680995664179,42.7904196145682,,0,,19329,5,,,"7 Days",,2070,,2011,,,5,,,1890,
12.639656595805,2,1125,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,8.24131778632289,152,11,,23.5533389388838,5,9,3,3.24205470929043,55.5656866789883,,0,,19330,5,,,"7 Days",,2070,,2011,,,5,,,1890,
17.7919014394644,2,1170,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,24.074894431138,205,12,,10.271365768082,6,9,4,7.57801609360171,47.8618383613155,,0,,25120,5,,,"7 Days",,2101,,2012,,,5,,,2578,
11.6314577411339,2,1171,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,27.0799034787203,205,12,,20.3863547973235,6,9,4,8.3809162576993,40.9022839828223,,0,,25188,5,,,"7 Days",,2101,,2012,,,5,,,2582,
16.3939937113839,2,1172,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,11.804678852682,205,12,,10.279210119275,6,9,4,4.2798577481936,61.5221173166591,,0,,25210,5,,,"7 Days",,2101,,2012,,,5,,,2584,
20.475449929205,2,1173,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,28.9860227969188,205,12,,15.5681898495851,6,9,4,7.72915968065923,34.9703374242911,,0,,25226,5,,,"7 Days",,2101,,2012,,,5,,,2585,
12.0919081835678,2,1174,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,9.76801315426716,205,12,,15.7622785358404,6,9,4,3.31893150853963,62.3778001263246,,0,,25270,5,,,"7 Days",,2101,,2012,,,5,,,2589,
20.3573236256941,2,1175,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,23.3712770624992,205,12,,18.8028351375711,6,9,4,7.69673577765738,37.4685641742357,,0,,21974,5,,,"7 Days",,2101,,2012,,,5,,,21969,
7.96141104025981,2,1176,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,13.4798578691736,205,12,,18.0450336731518,6,9,4,4.2301441685054,60.5136974174149,,0,,21978,5,,,"7 Days",,2101,,2012,,,5,,,21969,
34.2441675860329,2,1177,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,9.09095098585792,205,12,,15.4679975224775,6,9,4,5.28549727932454,41.1968839056317,,0,,21986,5,,,"7 Days",,2101,,2012,,,5,,,21969,
11.8077904167444,2,1178,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,9.97189232678491,205,12,,17.1271118385122,6,9,4,3.49200101234568,61.0932054179585,,0,,21989,5,,,"7 Days",,2101,,2012,,,5,,,21969,
10.3102414587057,2,1179,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,8.92785806276876,205,12,,16.0374141433406,6,9,4,3.31121372071919,64.724486335185,,0,,22003,5,,,"7 Days",,2101,,2012,,,5,,,21969,
6.19102752832295,2,1180,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,24.9848613388127,205,12,,6.59086818278958,6,9,4,5.89709770939491,62.2332429500747,,0,,21975,5,,,"7 Days",,2101,,2012,,,5,,,21971,
19.9324983136101,2,1181,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,19.7018554917333,205,12,,26.5380077829634,6,9,4,6.6189,33.8276384116933,,0,,21976,5,,,"7 Days",,2101,,2012,,,5,,,21971,
15.7364585978572,2,1182,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,26.8257944167544,205,12,,13.2492897965876,6,9,4,7.47693760671148,44.1884571888008,,0,,21979,5,,,"7 Days",,2101,,2012,,,5,,,21971,
51.228641661641,2,1183,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,10.2200397548557,205,12,,5.02727209678963,6,9,4,5.5781,33.5240464867136,,0,,21988,5,,,"7 Days",,2101,,2012,,,5,,,21971,
15.465391755106,2,1184,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,2.92062131435724,205,12,,15.3520757657233,6,9,4,2.3285795249252,66.2619111648135,,0,,22000,5,,,"7 Days",,2101,,2012,,,5,,,21971,
25.4614565055868,2,1185,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,15.5099457020868,205,12,,15.7258077641865,6,9,4,5.85103926830045,43.3027900281398,,0,,21980,5,,,"7 Days",,2101,,2012,,,5,,,21972,
7.99988775137332,2,1186,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,11.5717779825686,205,12,,10.7712542358623,6,9,4,4.06336428368008,69.6570800301958,,0,,21982,5,,,"7 Days",,2101,,2012,,,5,,,21972,
12.0769588763706,2,1187,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,6.95366891342666,205,12,,17.4551208373556,6,9,4,2.77004550546043,63.5142513728471,,0,,21987,5,,,"7 Days",,2101,,2012,,,5,,,21972,
10.5883603824864,2,1188,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,51.6547258516469,205,12,,6.10187353403701,6,9,4,13.0686678269322,31.6550402318296,,0,,21993,5,,,"7 Days",,2101,,2012,,,5,,,21972,
9.95190233336722,2,1189,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,12.7201755014213,205,12,,16.4814734463073,6,9,4,4.02348273344833,60.8464487189042,,0,,21995,5,,,"7 Days",,2101,,2012,,,5,,,21972,
9.33472409135954,2,1190,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,13.0864307754964,205,12,,2.7832992150365,6,9,4,3.94313121380082,74.7955459181075,,0,,21997,5,,,"7 Days",,2101,,2012,,,5,,,21972,
18.9579754539493,2,1191,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,6.59059191857296,205,12,,19.1182245572655,6,9,4,3.66163120252667,55.3332080702122,,0,,21999,5,,,"7 Days",,2101,,2012,,,5,,,21972,
14.3994566403555,2,1192,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,22.4705872463894,205,12,,12.0204239024316,6,9,4,6.67505543281756,51.1095322108234,,0,,21983,5,,,"7 Days",,2101,,2012,,,5,,,21973,
15.7281159241352,2,1193,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,14.2316347927111,205,12,,36.4542366564106,6,9,4,5.11657332226728,33.5860126267431,,0,,21990,5,,,"7 Days",,2101,,2012,,,5,,,21973,
24.4798815586493,2,1194,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,19.5094523272118,205,12,,28.985294920076,6,9,4,7.1651349122187,27.0253711940628,,0,,21991,5,,,"7 Days",,2101,,2012,,,5,,,21973,
18.2184913335467,2,1195,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,19.9789609950512,205,12,,14.2272494848847,6,9,4,6.71262485172499,47.5752981865174,,0,,21994,5,,,"7 Days",,2101,,2012,,,5,,,21973,
25.9499850043712,2,1196,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,9.64322667721681,205,12,,32.5587919086321,6,9,4,5.7132,31.8479964097799,,0,,22001,5,,,"7 Days",,2101,,2012,,,5,,,21973,
14.0196995448991,2,1197,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,12.7848901068481,205,12,,29.7019467507624,6,9,4,4.58650101192058,43.4934635974905,,0,,21977,5,,,"7 Days",,2101,,2012,,,5,,,2587,
9.02606296565567,2,1198,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,14.4158290007438,205,12,,15.1781750047693,6,9,4,4.10012281394191,61.3799330288312,,0,,25245,5,,,"7 Days",,2101,,2012,,,5,,,2587,
12.6834758956811,2,1199,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis and Nutrition Survey (CFSVA), 2012",,,,3.50537249367489,205,12,,3.48697905314382,6,9,4,1.88578826453836,80.3241725575002,,0,,25246,5,,,"7 Days",,2101,,2012,,,5,,,2587,
18.498489499474,2,1128,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,23.4701150754799,221,11,,50.7965536730956,6,9,7,8.809,7.23484175195051,,0,,25406,5,,,"7 Days",,2072,,2010,,,5,,,2654,
19.181362283604,2,1129,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,19.4861875429109,221,11,,32.2920261397186,6,9,7,6.2399,29.0404240337666,,0,,25407,5,,,"7 Days",,2072,,2010,,,5,,,2654,
30.6663523834642,2,1130,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,39.3299852517133,221,11,,27.5859008309997,6,9,7,12.468,2.41776153382277,,0,,25408,5,,,"7 Days",,2072,,2010,,,5,,,2654,
25.3042692768207,2,1131,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,45.0456599291258,221,11,,19.6128965131795,6,9,7,12.7636,10.037174280874,,0,,25409,5,,,"7 Days",,2072,,2010,,,5,,,2655,
20.2872591572853,2,1132,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,20.9594295737756,221,11,,29.5572734715172,6,9,7,6.8951,29.1960377974219,,0,,25410,5,,,"7 Days",,2072,,2010,,,5,,,2655,
37.5362515589991,2,1133,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,39.1592363332169,221,11,,16.2351518271284,6,9,7,10.5224,7.0693602806557,,0,,25411,5,,,"7 Days",,2072,,2010,,,5,,,2655,
20.1303126619597,2,1134,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,18.5941013501124,221,11,,22.4110317718284,6,9,7,5.9932,38.8645542160995,,0,,25412,5,,,"7 Days",,2072,,2010,,,5,,,2655,
38.3004312212206,2,1135,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,31.0328750869533,221,11,,27.5456385001836,6,9,7,9.5818,3.12105519164257,,0,,25413,5,,,"7 Days",,2072,,2010,,,5,,,2655,
18.5587786904144,2,1136,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,45.9799249368644,221,11,,31.5653151521649,6,9,7,10.5853,3.89598122055623,,0,,25414,5,,,"7 Days",,2072,,2010,,,5,,,2656,
37.1924919416019,2,1137,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,7.27182065964468,221,11,,48.1101343836516,6,9,7,6.2703,7.42555301510179,,0,,25415,5,,,"7 Days",,2072,,2010,,,5,,,2656,
34.0064576754612,2,1138,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,31.8527246123017,221,11,,31.503108370671,6,9,7,9.4781,2.63770934156605,,0,,25416,5,,,"7 Days",,2072,,2010,,,5,,,2656,
18.2263855572671,2,1139,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,23.6752765618314,221,11,,34.3143567653384,6,9,7,6.6373,23.7839811155631,,0,,25417,5,,,"7 Days",,2072,,2010,,,5,,,2656,
42.2445992317614,2,1140,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,10.2133234409973,221,11,,24.96771398234,6,9,7,7.9223,22.5743633449013,,0,,111381,5,,,"7 Days",,2072,,2010,,,5,,,2657,
27.0919113906582,2,1141,,0,,0,"WFP VAM The State of Food Security and Nutrition in Sierra Leone - Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2011",,,,22.0898572420919,221,11,,45.1367540805303,6,9,7,6.6614,5.68147728671963,,0,,25418,5,,,"7 Days",,2072,,2010,,,5,,,2657,
8.17012748238883,2,1100,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,6.30536413895522,152,11,,9.76893619917049,5,9,3,2.10096061912505,75.7555721794855,,0,,19310,5,,,"7 Days",,2070,,2011,,,5,,,1888,
21.8028062214966,2,842,,0,,0,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009",,,,34.6478753310126,23,9,,24.732314489141,3,9,1,10.9738,18.8170039583498,,0,,0,5,,,"7 Days",,1974,,2009,,,5,,,575,
15.8023273424777,2,843,,0,,0,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009",,,,24.8917263771317,23,9,,27.7078661277401,3,9,1,10.9738,31.5980801526505,,0,,0,5,,,"7 Days",,1974,,2009,,,5,,,576,
16.3597409254412,2,844,,0,,0,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009",,,,23.2843633760301,23,9,,29.9468294503925,3,9,1,7.4863,30.4090662481362,,0,,0,5,,,"7 Days",,1974,,2009,,,5,,,577,
18.3332101361909,2,845,,0,,0,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009",,,,24.7668158603016,23,9,,32.0573665030078,3,9,1,8.5816,24.8426075004998,,0,,0,5,,,"7 Days",,1974,,2009,,,5,,,578,
21.5433428142025,2,846,,0,,0,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009",,,,19.4991474641392,23,9,,28.7693665447855,3,9,1,6.8411,30.1881431768727,,0,,0,5,,,"7 Days",,1974,,2009,,,5,,,579,
19.4055863715898,2,847,,0,,0,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009",,,,18.0896955374693,23,9,,24.2994200680545,3,9,1,6.319,38.2052980228865,,0,,0,5,,,"7 Days",,1974,,2009,,,5,,,580,
10.0315763663765,2,1101,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,9.92974941212756,152,11,,9.23954798563889,5,9,3,3.04254973561794,70.799126235857,,0,,19311,5,,,"7 Days",,2070,,2011,,,5,,,1888,
3.25581395348837,2,816,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,6.27906976744186,29,12,,5.0,4,9,3,1.97441860465116,85.4651162790698,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,609,
4.57685664939551,2,817,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,1.89982728842832,29,12,,8.20379965457686,4,9,3,0.913644214162349,85.3195164075993,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,610,
14.436248682824,2,818,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,26.0800842992624,29,12,,10.2212855637513,4,9,3,7.50421496311907,49.2623814541623,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,611,
6.0655737704918,2,819,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,3.44262295081967,29,12,,18.2786885245902,4,9,3,1.57704918032787,72.2131147540984,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,612,
11.9166666666667,2,820,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,15.0833333333333,29,12,,21.8333333333333,4,9,3,4.82583333333333,51.1666666666667,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,613,
25.8333333333333,2,821,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,13.8888888888889,29,12,,11.4814814814815,4,9,3,4.81018518518519,48.7962962962963,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,614,
2.15208034433286,2,822,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,0.573888091822095,29,12,,4.01721664275466,4,9,3,0.362984218077475,93.2568149210904,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,615,
9.28571428571429,2,823,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,10.6547619047619,29,12,,11.3690476190476,4,9,3,3.63392857142857,68.6904761904762,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,616,
7.4725892485475,2,1102,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,8.39306542611762,152,11,,12.8902406151164,5,9,3,2.66377389898488,71.2441047102185,,0,,19312,5,,,"7 Days",,2070,,2011,,,5,,,1888,
23.3,2,824,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,36.1,29,12,,7.0,4,9,3,9.929,33.6,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,617,
24.3742550655542,2,825,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,16.984505363528,29,12,,24.7914183551847,4,9,3,5.88676996424315,33.849821215733,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,618,
34.6024636058231,2,826,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,16.461366181411,29,12,,18.2530795072788,4,9,3,6.51511758118701,30.6830907054871,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,619,
23.2961586121437,2,827,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014",,,,10.5328376703841,29,12,,25.1548946716233,4,9,3,4.44052044609665,41.0161090458488,,0,,0,5,,,"7 Days",,1970,,2013,,,5,,,620,
14.2349972581086,2,1103,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,7.9484738045369,152,11,,25.2375760405804,5,9,3,3.35925540340727,52.5789528967741,,0,,19313,5,,,"7 Days",,2070,,2011,,,5,,,1888,
8.74504732954886,2,1104,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,12.1817465553237,152,11,,13.1267381545182,5,9,3,3.55148487147203,65.9464679606093,,0,,19314,5,,,"7 Days",,2070,,2011,,,5,,,1888,
12.6954793349933,2,1105,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,17.264906994758,152,11,,16.1435141232753,5,9,3,4.64212427625907,53.8960995469734,,0,,19315,5,,,"7 Days",,2070,,2011,,,5,,,1888,
4.0917521714943,2,1107,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,6.22245540977011,152,11,,12.3839618014357,5,9,3,1.80073553397594,77.3018306172999,,0,,19316,5,,,"7 Days",,2070,,2011,,,5,,,1889,
7.06622360979133,2,1108,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,8.29351072322192,152,11,,11.558211715663,5,9,3,2.5960291094992,73.0820539513238,,0,,19317,5,,,"7 Days",,2070,,2011,,,5,,,1889,
11.0449224896995,2,1109,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,12.8776400625044,152,11,,18.1615537704228,5,9,3,3.8270357590892,57.9158836773733,,0,,19318,5,,,"7 Days",,2070,,2011,,,5,,,1889,
10.8461723778201,2,1110,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,11.2422315365153,152,11,,19.8981452788776,5,9,3,3.30044628580855,58.013450806787,,0,,42173,5,,,"7 Days",,2070,,2011,,,5,,,1889,
9.74625966343421,2,1111,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,8.91344163865708,152,11,,19.6378073649215,5,9,3,2.9671471990245,61.7024913329872,,0,,19320,5,,,"7 Days",,2070,,2011,,,5,,,1889,
17.1756042571327,2,1113,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,13.4182245632248,152,11,,24.6669024097682,5,9,3,4.88800535487882,44.7392687698744,,0,,42174,5,,,"7 Days",,2070,,2011,,,5,,,1890,
5.71387070728604,2,1114,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,14.6844986207617,152,11,,13.2793806115764,5,9,3,3.44429293370099,66.3222500603758,,0,,19321,5,,,"7 Days",,2070,,2011,,,5,,,1890,
36.175759965656,2,1115,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,29.0109709306228,152,11,,13.2827499121079,5,9,3,9.83363151416549,21.5305191916133,,0,,19322,5,,,"7 Days",,2070,,2011,,,5,,,1890,
8.33784319902274,2,1116,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,11.0882286114333,152,11,,10.2840471133163,5,9,3,3.18210969740603,70.2898810762277,,0,,19323,5,,,"7 Days",,2070,,2011,,,5,,,1890,
5.96258633727402,2,1117,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,5.04019359593683,152,11,,19.4774036318853,5,9,3,2.43585849307605,69.5198164349038,,0,,42175,5,,,"7 Days",,2070,,2011,,,5,,,1890,
